x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,D,U
276.21,2.98,27.0,0.77,0.04,0.04,2.91,0.69,0.96,0.76,13.0,3539.25,60.0,52.0,2.0,3.0,843.0,10.0,0.22,0.0,424.0,0.1890537084398977
73.17,9.64,15.0,0.82,0.06,0.04,4.38,0.96,0.95,0.71,20.0,1451.73,60.0,19.0,2.0,0.0,99.0,2.0,0.97,0.0,342.0,0.04147329289767169
175.39,6.55,14.0,0.95,0.09,0.04,0.59,0.94,0.91,0.52,19.0,3184.27,90.0,38.0,3.0,2.0,766.0,12.0,0.74,0.0,162.0,0.5437106918238994
458.72,6.01,1.0,0.77,0.09,0.03,2.07,0.74,0.8,0.62,15.0,5186.99,60.0,13.0,0.0,2.0,998.0,1.0,0.71,1.0,385.0,0.2282410423452769
157.8,4.74,16.0,0.86,0.05,0.02,1.36,0.75,0.87,0.95,26.0,970.78,45.0,18.0,0.0,2.0,923.0,5.0,0.27,1.0,143.0,0.346186440677966
115.2,4.86,10.0,0.94,0.08,0.04,0.07,0.88,0.99,0.93,20.0,3590.95,60.0,46.0,3.0,3.0,402.0,5.0,0.31,1.0,965.0,0.336690329766113
270.25,5.87,19.0,0.81,0.04,0.05,3.94,0.64,0.91,0.65,36.0,6721.68,90.0,21.0,3.0,0.0,159.0,1.0,0.67,0.0,125.0,0.15740890688259113
493.54,7.27,22.0,0.89,0.07,0.0,4.07,0.63,1.15,0.66,6.0,9167.73,60.0,55.0,1.0,2.0,421.0,7.0,0.59,1.0,76.0,0.16325443786982247
158.92,7.32,3.0,0.77,0.02,0.0,1.11,0.65,0.86,0.25,15.0,4034.63,60.0,27.0,0.0,0.0,453.0,3.0,0.65,1.0,671.0,0.24144044751767538
352.46,2.55,5.0,0.73,0.04,0.05,0.76,0.82,1.15,0.83,4.0,5689.19,45.0,18.0,2.0,2.0,149.0,11.0,0.88,1.0,265.0,0.22388336192109778
392.73,5.5,9.0,0.94,0.06,0.01,0.72,0.66,0.96,0.63,6.0,6397.02,60.0,19.0,0.0,1.0,302.0,6.0,0.16,1.0,562.0,0.2760564429363569
156.94,4.71,18.0,0.73,0.0,0.04,2.32,0.71,0.91,0.83,2.0,800.46,30.0,46.0,1.0,2.0,475.0,2.0,0.12,0.0,702.0,0.14877887618851474
377.7,8.83,11.0,0.78,0.07,0.02,1.23,0.86,0.92,0.66,36.0,3488.03,90.0,48.0,2.0,2.0,640.0,9.0,0.56,1.0,197.0,0.3252914798206278
215.5,6.68,16.0,0.96,0.08,0.01,2.56,0.61,0.93,0.3,15.0,6874.11,90.0,45.0,1.0,3.0,256.0,2.0,0.5,0.0,48.0,0.24808988764044945
334.54,5.79,2.0,0.8,0.04,0.0,1.92,0.67,1.0,0.19,12.0,7383.04,90.0,8.0,3.0,2.0,107.0,2.0,0.4,0.0,832.0,0.03382507903055848
335.09,2.04,12.0,0.99,0.04,0.01,1.05,0.97,0.94,0.08,40.0,3623.93,60.0,35.0,3.0,1.0,179.0,1.0,0.9,1.0,489.0,0.16970582073918897
291.1,6.45,22.0,0.99,0.09,0.01,3.76,0.87,1.06,0.59,44.0,166.69,30.0,54.0,0.0,2.0,319.0,1.0,0.56,1.0,935.0,0.0645726643598616
90.63,2.05,6.0,0.78,0.08,0.02,0.75,0.72,0.97,0.28,41.0,167.97,90.0,35.0,3.0,1.0,435.0,12.0,0.57,1.0,336.0,0.41005714285714284
425.89,4.03,11.0,0.71,0.03,0.04,3.99,0.62,1.07,0.63,7.0,5427.39,15.0,42.0,3.0,1.0,899.0,4.0,0.37,0.0,738.0,0.13801603206412824
194.35,2.29,27.0,0.91,0.03,0.05,2.81,0.83,1.04,0.06,22.0,5559.71,45.0,44.0,0.0,1.0,76.0,7.0,0.34,0.0,139.0,0.12667384202873924
133.93,7.23,8.0,0.84,0.07,0.02,4.16,0.69,0.9,0.38,8.0,5601.62,15.0,13.0,1.0,3.0,65.0,4.0,0.99,0.0,785.0,0.012535920604354905
68.35,2.86,12.0,0.73,0.06,0.03,0.02,0.98,1.13,0.26,42.0,7245.36,15.0,36.0,1.0,0.0,567.0,5.0,0.62,1.0,635.0,0.6007031032885594
315.9,4.53,29.0,0.91,0.02,0.03,3.75,0.87,1.12,0.37,11.0,9220.57,90.0,29.0,2.0,0.0,526.0,6.0,0.83,1.0,72.0,0.18774736842105264
354.9,9.06,27.0,0.71,0.03,0.03,0.26,0.99,1.2,0.05,2.0,9902.69,15.0,57.0,2.0,1.0,577.0,5.0,0.45,0.0,964.0,0.3271585819666732
57.46,2.84,2.0,0.96,0.09,0.03,4.75,0.94,0.87,0.72,30.0,7040.56,15.0,34.0,1.0,3.0,160.0,5.0,0.19,0.0,106.0,0.1519304347826087
280.44,5.57,9.0,0.74,0.07,0.0,3.51,0.79,1.14,0.12,4.0,5188.59,30.0,29.0,3.0,3.0,327.0,4.0,0.32,1.0,421.0,0.1185233131968547
151.92,4.77,15.0,0.74,0.1,0.0,1.6,0.87,1.15,0.01,25.0,1495.85,45.0,42.0,2.0,0.0,150.0,9.0,0.35,1.0,851.0,0.0451505016722408
340.33,1.16,2.0,0.75,0.08,0.0,1.6,0.92,1.06,0.95,21.0,3903.33,60.0,48.0,1.0,1.0,324.0,5.0,0.56,0.0,943.0,0.09118198874296435
128.46,8.13,29.0,0.99,0.09,0.01,4.31,0.83,1.0,0.19,25.0,5767.32,90.0,35.0,3.0,0.0,993.0,9.0,0.15,0.0,539.0,0.16966101694915256
360.92,1.62,1.0,0.91,0.02,0.04,4.51,0.62,1.18,0.83,9.0,9998.1,90.0,10.0,3.0,0.0,805.0,4.0,0.39,0.0,455.0,0.16185117967332124
224.03,5.27,10.0,0.94,0.08,0.01,4.46,0.79,1.19,0.96,8.0,1357.12,15.0,26.0,1.0,3.0,986.0,9.0,0.1,1.0,726.0,0.15838827838827838
471.53,6.05,2.0,0.82,0.0,0.04,4.04,0.65,1.06,0.53,5.0,7951.46,60.0,11.0,0.0,3.0,15.0,5.0,0.5,1.0,734.0,0.003324899442065654
111.88,6.66,12.0,0.8,0.07,0.05,4.1,0.89,0.94,0.53,46.0,9989.51,60.0,52.0,1.0,2.0,198.0,8.0,0.95,0.0,618.0,0.04673900628212451
203.48,7.2,23.0,0.77,0.05,0.05,2.86,0.87,1.13,0.37,28.0,8072.38,60.0,17.0,3.0,3.0,326.0,1.0,0.34,1.0,800.0,0.07722441709844559
101.06,3.28,8.0,0.84,0.03,0.05,0.14,1.0,0.84,0.43,2.0,7694.73,90.0,8.0,2.0,3.0,740.0,4.0,0.05,0.0,970.0,0.5452631578947368
466.11,1.09,5.0,0.87,0.09,0.01,0.43,0.85,0.92,0.48,21.0,2660.94,90.0,47.0,3.0,0.0,694.0,4.0,0.61,0.0,245.0,0.5536363636363637
444.8,7.51,22.0,0.89,0.09,0.03,3.25,0.92,1.19,0.15,49.0,133.29,30.0,50.0,3.0,3.0,614.0,2.0,0.63,0.0,901.0,0.12986318469674218
166.07,5.82,28.0,0.78,0.0,0.01,2.01,0.71,1.13,0.36,8.0,2337.27,90.0,30.0,1.0,3.0,533.0,3.0,0.48,0.0,689.0,0.20046386259637688
346.99,8.53,1.0,0.98,0.06,0.04,2.84,0.74,1.18,0.82,34.0,7919.02,90.0,39.0,3.0,0.0,172.0,8.0,0.4,0.0,581.0,0.07101907630522089
417.75,8.39,15.0,0.75,0.04,0.04,1.16,0.97,1.04,0.18,23.0,1162.08,30.0,28.0,0.0,3.0,839.0,12.0,0.89,0.0,94.0,0.33333333333333326
299.84,8.59,6.0,0.99,0.04,0.04,3.25,0.9,0.96,0.73,15.0,3031.57,90.0,53.0,2.0,3.0,377.0,8.0,0.94,0.0,782.0,0.10780827440950803
288.34,5.37,12.0,0.7,0.08,0.02,1.21,0.86,1.19,0.65,27.0,5668.8,15.0,12.0,1.0,2.0,526.0,1.0,0.67,1.0,364.0,0.2914027149321267
158.83,4.0,8.0,0.84,0.03,0.04,2.3,0.7,0.92,0.06,2.0,5840.12,15.0,30.0,0.0,1.0,75.0,2.0,0.5,0.0,411.0,0.04505640345056404
91.9,8.12,13.0,0.8,0.09,0.0,2.39,0.88,1.1,0.02,28.0,5475.59,30.0,35.0,2.0,2.0,724.0,4.0,0.07,1.0,175.0,0.21474926253687318
453.75,5.06,19.0,0.83,0.02,0.0,0.89,0.95,1.02,0.35,11.0,9810.75,30.0,55.0,0.0,3.0,333.0,11.0,0.3,0.0,237.0,0.4303703703703703
455.19,2.65,27.0,0.87,0.07,0.04,4.38,0.69,0.89,0.69,46.0,221.63,15.0,38.0,3.0,0.0,863.0,6.0,0.29,0.0,376.0,0.1503903345724907
334.9,8.69,1.0,0.83,0.07,0.02,2.63,0.88,0.81,0.33,21.0,4927.23,60.0,59.0,3.0,0.0,202.0,3.0,0.06,0.0,934.0,0.045989523421876934
202.56,8.94,11.0,0.82,0.03,0.05,4.33,0.76,0.95,0.67,42.0,5093.76,90.0,53.0,0.0,1.0,374.0,7.0,0.84,0.0,419.0,0.13320359831099687
207.14,5.2,20.0,0.92,0.03,0.0,1.31,0.65,1.02,0.67,32.0,3003.89,45.0,36.0,2.0,0.0,379.0,3.0,0.87,0.0,69.0,0.3863203463203463
376.68,1.68,1.0,0.91,0.08,0.04,0.86,0.91,0.87,0.81,32.0,5298.21,45.0,52.0,0.0,3.0,345.0,8.0,0.91,0.0,173.0,0.4501075268817205
453.7,4.49,8.0,0.95,0.08,0.02,0.09,0.67,0.97,0.1,7.0,6765.47,30.0,57.0,0.0,2.0,587.0,6.0,0.74,1.0,239.0,0.8018348623853211
449.19,8.23,5.0,0.77,0.03,0.04,0.47,0.7,1.05,0.58,22.0,6760.28,45.0,47.0,0.0,1.0,690.0,8.0,0.71,0.0,891.0,0.3934744268077602
400.94,9.12,17.0,0.88,0.05,0.04,0.74,0.91,1.09,0.06,14.0,969.78,60.0,9.0,2.0,2.0,676.0,7.0,0.48,0.0,603.0,0.48045977011494245
338.91,2.83,8.0,0.88,0.01,0.05,0.39,0.9,0.82,0.18,13.0,8044.35,45.0,31.0,0.0,0.0,597.0,12.0,0.86,1.0,166.0,0.6267625899280576
87.86,1.6,25.0,0.81,0.02,0.01,4.48,0.7,1.07,0.33,21.0,9314.03,15.0,34.0,3.0,3.0,782.0,5.0,0.51,1.0,936.0,0.12102119595732735
122.73,8.9,10.0,0.85,0.05,0.05,4.56,0.98,0.82,0.71,22.0,1323.76,30.0,21.0,1.0,1.0,142.0,5.0,0.03,1.0,712.0,0.02896517056018107
454.35,4.5,2.0,0.79,0.01,0.01,4.69,0.69,0.81,0.97,34.0,4224.74,45.0,23.0,3.0,0.0,863.0,3.0,0.58,0.0,883.0,0.13433838149621735
322.89,5.88,9.0,0.74,0.08,0.0,4.8,1.0,0.86,0.34,10.0,5166.33,90.0,8.0,3.0,0.0,150.0,4.0,0.39,0.0,918.0,0.019179625873337845
54.14,9.71,24.0,0.76,0.07,0.02,2.46,0.9,1.06,0.52,1.0,1434.73,30.0,33.0,0.0,2.0,345.0,8.0,0.52,1.0,765.0,0.09212512750765046
95.66,1.6,23.0,0.73,0.09,0.04,2.65,0.76,0.82,0.26,1.0,5083.5,60.0,42.0,1.0,0.0,867.0,5.0,0.44,1.0,383.0,0.182
348.58,6.83,3.0,0.9,0.07,0.02,0.65,0.65,0.81,0.68,24.0,2147.9,15.0,20.0,0.0,2.0,508.0,9.0,0.5,0.0,251.0,0.5072727272727273
52.28,1.67,18.0,0.9,0.09,0.04,0.69,0.73,0.85,0.37,3.0,9360.07,45.0,49.0,1.0,0.0,658.0,3.0,0.11,1.0,743.0,0.4291748628222383
122.36,4.38,7.0,0.99,0.06,0.04,3.86,0.68,1.18,0.48,31.0,4539.86,15.0,38.0,3.0,2.0,185.0,10.0,0.01,0.0,976.0,0.03629515786278082
296.93,8.23,15.0,0.92,0.06,0.01,4.28,0.85,1.16,0.57,43.0,9949.52,60.0,18.0,2.0,2.0,809.0,3.0,0.34,1.0,900.0,0.14722710437710437
361.35,4.9,21.0,0.72,0.1,0.05,3.92,0.74,0.83,0.69,41.0,560.46,45.0,29.0,0.0,3.0,860.0,8.0,0.25,0.0,177.0,0.13170731707317074
343.38,9.97,22.0,0.97,0.06,0.0,4.17,0.72,0.92,0.06,13.0,1363.05,30.0,22.0,3.0,1.0,45.0,8.0,0.25,0.0,130.0,0.06104895104895105
150.92,6.03,20.0,0.96,0.0,0.04,1.38,0.9,1.18,0.55,4.0,4487.79,30.0,50.0,1.0,1.0,997.0,12.0,0.94,1.0,975.0,0.40336134453781514
370.48,3.89,18.0,0.83,0.07,0.02,2.33,0.69,0.84,0.43,23.0,8756.16,90.0,8.0,3.0,3.0,152.0,7.0,0.82,0.0,11.0,0.2318018018018018
156.76,2.98,25.0,0.88,0.09,0.03,2.3,0.83,0.84,0.13,6.0,5596.74,60.0,13.0,3.0,0.0,658.0,6.0,0.01,1.0,127.0,0.2426666666666667
196.43,4.15,3.0,0.99,0.08,0.02,4.98,0.68,0.83,0.21,34.0,7350.2,45.0,27.0,3.0,0.0,537.0,7.0,0.01,0.0,657.0,0.12448893572181245
385.92,4.35,28.0,0.86,0.06,0.01,4.75,0.89,1.19,0.88,41.0,4293.28,15.0,37.0,2.0,1.0,771.0,7.0,0.78,1.0,851.0,0.12737473049609155
342.33,1.62,23.0,0.97,0.07,0.02,2.99,0.85,1.1,0.87,18.0,501.07,15.0,29.0,0.0,2.0,513.0,6.0,0.98,1.0,648.0,0.1789880952380952
432.15,4.33,14.0,0.72,0.1,0.01,0.69,0.92,0.89,0.03,36.0,6513.34,45.0,31.0,0.0,2.0,15.0,9.0,0.47,1.0,762.0,0.007547873083911849
345.93,5.18,24.0,0.76,0.01,0.01,1.29,0.63,0.82,0.69,26.0,6376.61,60.0,41.0,0.0,1.0,593.0,5.0,0.43,1.0,516.0,0.3285589519650655
305.74,7.5,2.0,0.83,0.07,0.01,1.82,0.68,1.19,0.55,33.0,807.14,60.0,41.0,2.0,1.0,682.0,5.0,0.28,1.0,383.0,0.2737234042553191
92.15,6.91,14.0,0.88,0.03,0.02,4.37,0.66,0.97,0.94,33.0,1791.73,15.0,51.0,2.0,3.0,233.0,6.0,0.67,0.0,117.0,0.15895716945996277
215.47,7.38,22.0,0.94,0.06,0.04,0.85,0.68,1.04,0.91,25.0,4813.94,45.0,13.0,1.0,0.0,887.0,10.0,0.47,1.0,308.0,0.47762162162162153
169.34,1.08,11.0,1.0,0.06,0.03,1.1,0.64,0.91,0.58,17.0,4521.71,45.0,11.0,0.0,2.0,365.0,11.0,0.17,0.0,442.0,0.3696401637578107
159.8,2.96,16.0,0.82,0.02,0.04,1.75,0.82,1.1,0.14,3.0,7548.93,15.0,38.0,1.0,3.0,947.0,4.0,0.48,0.0,121.0,0.2922181818181818
487.85,6.96,8.0,0.71,0.02,0.03,4.63,0.84,0.88,0.46,22.0,3935.39,45.0,59.0,3.0,1.0,836.0,10.0,0.38,1.0,415.0,0.12358792184724689
226.89,5.36,7.0,0.94,0.06,0.03,2.52,0.94,1.11,0.73,49.0,6666.67,45.0,11.0,1.0,3.0,45.0,10.0,0.89,0.0,979.0,0.01153832760702015
451.42,1.05,11.0,0.88,0.01,0.03,3.23,0.77,0.89,0.95,35.0,7073.79,30.0,31.0,1.0,3.0,555.0,9.0,0.77,0.0,509.0,0.2059574468085106
334.01,8.24,3.0,0.76,0.03,0.02,1.94,0.81,0.84,0.36,4.0,6485.54,30.0,37.0,3.0,2.0,907.0,12.0,0.7,0.0,684.0,0.25074829931972786
407.67,7.96,17.0,0.85,0.08,0.03,0.94,1.0,0.99,0.78,28.0,6001.64,90.0,26.0,3.0,3.0,534.0,2.0,0.33,1.0,796.0,0.2704165155675284
276.19,5.94,14.0,0.92,0.03,0.0,1.11,0.81,1.13,0.68,13.0,8076.27,90.0,28.0,1.0,2.0,948.0,11.0,0.14,0.0,909.0,0.42293838862559235
309.61,1.6,6.0,0.93,0.05,0.04,4.01,0.83,0.95,0.08,30.0,6605.36,60.0,44.0,1.0,1.0,723.0,12.0,0.86,0.0,28.0,0.17634730538922155
271.63,7.9,8.0,0.85,0.09,0.04,4.47,1.0,0.81,0.56,47.0,8358.43,30.0,19.0,0.0,2.0,66.0,3.0,0.34,0.0,754.0,0.012377860429931288
137.86,6.25,22.0,0.79,0.02,0.01,2.47,1.0,1.02,0.18,12.0,6403.19,30.0,45.0,2.0,0.0,16.0,9.0,0.59,1.0,29.0,0.12309649209977143
375.1,8.04,5.0,0.99,0.04,0.04,1.78,0.77,1.07,0.68,3.0,1673.83,30.0,8.0,3.0,1.0,452.0,1.0,0.59,1.0,762.0,0.20278932759304366
176.35,7.77,27.0,0.9,0.06,0.0,4.04,0.85,1.1,0.61,21.0,3163.51,30.0,28.0,1.0,2.0,324.0,5.0,0.93,1.0,781.0,0.06963599780501188
60.94,8.23,28.0,0.82,0.08,0.01,3.37,0.79,0.96,0.97,40.0,3370.52,60.0,15.0,2.0,1.0,120.0,3.0,0.17,1.0,570.0,0.03634349030470913
340.46,5.66,8.0,0.78,0.09,0.0,0.2,0.89,0.84,0.94,1.0,1029.76,15.0,57.0,1.0,3.0,125.0,3.0,0.77,1.0,515.0,0.14356796116504858
129.7,2.26,2.0,0.92,0.09,0.04,1.75,0.98,1.03,0.01,18.0,6953.84,60.0,8.0,0.0,1.0,316.0,1.0,0.46,1.0,163.0,0.30443636363636367
473.21,7.04,15.0,0.77,0.08,0.04,3.41,0.72,0.93,0.08,13.0,5991.6,15.0,51.0,1.0,2.0,780.0,8.0,0.17,1.0,524.0,0.16063492063492063
479.27,6.58,12.0,0.75,0.02,0.04,2.87,0.93,1.18,0.77,7.0,5938.57,90.0,38.0,3.0,3.0,676.0,3.0,0.84,1.0,829.0,0.1548704425804883
461.69,7.68,17.0,0.86,0.0,0.0,4.89,0.86,1.0,0.69,13.0,4837.32,30.0,14.0,1.0,0.0,727.0,4.0,0.82,1.0,487.0,0.14601018675721564
216.57,2.53,1.0,0.79,0.04,0.03,4.33,0.71,0.99,0.8,17.0,5476.93,15.0,22.0,1.0,1.0,319.0,5.0,0.04,1.0,393.0,0.115496612863956
56.96,2.75,15.0,0.89,0.01,0.04,0.3,0.92,0.92,0.27,45.0,180.06,60.0,39.0,3.0,2.0,103.0,5.0,0.71,0.0,813.0,0.08586744252057904
467.74,9.01,14.0,0.74,0.07,0.01,3.63,0.77,0.94,0.85,32.0,1052.86,15.0,17.0,0.0,1.0,201.0,12.0,0.15,1.0,690.0,0.043299276927411014
242.68,7.75,20.0,0.9,0.07,0.03,1.68,0.65,1.01,0.44,29.0,6865.19,45.0,38.0,3.0,1.0,811.0,2.0,0.61,0.0,207.0,0.3123134328358209
484.99,9.17,22.0,0.78,0.0,0.0,3.41,1.0,0.92,0.26,45.0,2688.52,90.0,14.0,1.0,2.0,288.0,7.0,0.64,0.0,188.0,0.17687074829931973
483.63,7.83,16.0,0.7,0.08,0.01,3.09,0.77,1.16,0.01,30.0,1168.32,90.0,38.0,0.0,0.0,569.0,6.0,0.67,0.0,624.0,0.14357877249075293
433.85,6.37,29.0,0.74,0.02,0.02,2.52,0.82,0.98,0.87,11.0,3353.69,30.0,27.0,3.0,2.0,64.0,11.0,0.12,0.0,740.0,0.01781818181818182
182.5,6.89,9.0,0.98,0.04,0.03,4.26,0.92,0.92,0.54,14.0,2619.38,30.0,31.0,2.0,1.0,26.0,7.0,0.6,0.0,537.0,0.008659855130955667
223.29,9.0,1.0,0.96,0.07,0.01,3.54,0.98,0.86,0.98,10.0,390.79,60.0,26.0,2.0,0.0,344.0,10.0,0.1,0.0,56.0,0.1966519823788546
433.01,6.21,28.0,0.77,0.04,0.01,4.45,0.95,1.07,0.71,8.0,4164.52,15.0,7.0,2.0,0.0,71.0,10.0,0.75,1.0,857.0,0.01123680858124672
192.61,6.69,17.0,0.93,0.04,0.01,1.41,0.81,0.81,0.08,31.0,367.59,45.0,27.0,3.0,0.0,646.0,3.0,0.06,0.0,567.0,0.3704564315352697
126.27,2.41,29.0,0.88,0.01,0.01,1.74,0.82,0.98,0.59,6.0,103.87,90.0,13.0,0.0,0.0,758.0,8.0,0.76,0.0,621.0,0.317956204379562
300.56,5.27,13.0,0.99,0.04,0.01,3.11,0.71,1.02,0.02,19.0,7945.49,15.0,31.0,3.0,1.0,582.0,6.0,0.88,1.0,192.0,0.23124087591240877
471.27,7.45,21.0,0.81,0.08,0.02,4.83,0.79,0.94,0.56,19.0,3218.22,45.0,15.0,1.0,2.0,966.0,7.0,0.3,0.0,363.0,0.12782161234991424
363.21,3.44,26.0,0.9,0.09,0.03,1.86,0.98,1.1,0.35,12.0,5719.11,15.0,28.0,3.0,2.0,565.0,9.0,0.78,0.0,496.0,0.2863636363636364
306.53,2.82,21.0,0.72,0.04,0.02,0.16,0.89,1.07,0.64,39.0,3047.73,30.0,8.0,2.0,3.0,336.0,8.0,0.42,1.0,225.0,0.5958620689655172
93.73,3.82,5.0,0.82,0.04,0.04,2.23,0.6,1.19,0.54,18.0,9307.23,90.0,59.0,2.0,3.0,902.0,8.0,0.8,0.0,901.0,0.24371517027863776
326.75,3.17,10.0,0.99,0.07,0.04,2.72,0.65,1.0,0.26,3.0,7318.89,45.0,25.0,1.0,3.0,137.0,3.0,0.69,1.0,432.0,0.07848958333333333
495.52,2.93,6.0,0.86,0.09,0.01,4.0,0.97,1.02,0.16,9.0,3754.79,30.0,12.0,3.0,0.0,509.0,1.0,0.29,1.0,655.0,0.12163157251908396
113.04,4.82,24.0,0.79,0.03,0.0,3.64,0.94,0.9,0.4,6.0,2185.21,60.0,11.0,2.0,0.0,268.0,12.0,0.19,0.0,861.0,0.05140584324562457
283.25,9.17,19.0,0.74,0.04,0.04,4.82,0.79,0.95,0.99,1.0,1464.28,60.0,51.0,3.0,2.0,722.0,1.0,0.91,0.0,838.0,0.10516546514774991
444.82,5.56,25.0,0.91,0.08,0.0,3.91,0.85,0.81,0.44,42.0,7647.94,30.0,16.0,2.0,0.0,844.0,10.0,0.84,0.0,18.0,0.1705091649694501
383.35,2.69,13.0,0.89,0.06,0.01,1.49,0.72,1.08,0.75,40.0,4585.06,45.0,7.0,1.0,2.0,633.0,2.0,0.66,0.0,222.0,0.33598393574297186
363.66,1.69,1.0,0.81,0.01,0.0,3.21,0.92,0.92,0.06,29.0,2396.44,45.0,32.0,0.0,3.0,876.0,8.0,0.35,1.0,148.0,0.19047505938242282
366.12,7.27,20.0,0.99,0.06,0.03,3.36,0.84,1.02,0.38,49.0,9204.3,90.0,32.0,0.0,2.0,913.0,10.0,0.51,1.0,743.0,0.2134403669724771
211.77,4.45,25.0,0.71,0.02,0.03,4.99,0.88,0.9,0.58,35.0,3961.95,30.0,24.0,2.0,0.0,419.0,6.0,0.56,1.0,330.0,0.11616026711185308
182.12,8.4,15.0,0.79,0.05,0.05,0.69,0.75,1.05,0.75,35.0,5480.58,60.0,27.0,2.0,2.0,897.0,6.0,0.09,0.0,100.0,0.44408284023668637
414.21,6.94,14.0,0.98,0.05,0.04,0.96,0.77,0.98,0.53,30.0,8592.21,30.0,52.0,3.0,2.0,152.0,1.0,0.97,0.0,899.0,0.08031145717463849
414.55,8.17,8.0,0.8,0.09,0.02,0.78,0.68,0.99,0.52,35.0,8350.41,15.0,18.0,0.0,2.0,910.0,2.0,0.09,0.0,324.0,0.4089887640449439
440.18,3.45,10.0,0.78,0.05,0.02,2.95,0.98,1.18,0.76,39.0,6415.74,45.0,44.0,3.0,0.0,406.0,5.0,0.72,0.0,121.0,0.18759493670886074
460.96,7.23,9.0,0.86,0.03,0.01,0.68,0.98,1.08,0.31,22.0,8897.38,15.0,20.0,2.0,1.0,728.0,3.0,0.49,0.0,122.0,0.496547619047619
280.1,3.38,17.0,0.95,0.02,0.01,3.28,0.93,0.9,0.09,43.0,9525.77,60.0,55.0,0.0,3.0,368.0,2.0,0.76,1.0,719.0,0.11133323801229643
275.68,9.45,9.0,0.73,0.09,0.01,4.02,0.97,1.0,0.35,28.0,9357.63,45.0,38.0,3.0,1.0,661.0,9.0,0.26,1.0,383.0,0.13233067729083667
409.23,6.73,3.0,0.98,0.02,0.01,2.16,0.87,0.99,0.16,18.0,3555.17,60.0,45.0,2.0,1.0,748.0,10.0,0.4,1.0,272.0,0.30392405063291134
342.48,3.92,11.0,0.94,0.04,0.01,2.8,0.69,1.12,0.97,32.0,4031.99,60.0,41.0,3.0,1.0,328.0,7.0,0.53,1.0,377.0,0.2066084042998743
365.89,3.43,12.0,0.75,0.02,0.01,4.56,0.9,1.13,0.58,5.0,2480.99,60.0,23.0,3.0,1.0,657.0,1.0,0.12,1.0,387.0,0.13219424460431656
408.11,2.72,10.0,0.91,0.08,0.02,2.85,0.73,0.91,0.45,34.0,8384.62,90.0,16.0,2.0,0.0,979.0,11.0,0.85,0.0,838.0,0.21745454545454546
450.5,7.25,25.0,0.82,0.05,0.05,1.04,0.78,1.13,0.91,31.0,1306.06,60.0,41.0,3.0,0.0,811.0,1.0,0.99,1.0,834.0,0.37133175812291336
202.1,2.97,17.0,0.82,0.04,0.03,1.72,0.71,0.87,0.9,46.0,3615.33,60.0,22.0,3.0,1.0,721.0,3.0,0.42,1.0,863.0,0.2417912889373594
219.01,6.36,17.0,0.93,0.04,0.05,2.65,0.77,1.11,0.42,33.0,196.36,15.0,12.0,0.0,1.0,287.0,10.0,0.38,1.0,683.0,0.10278328887462644
92.29,3.38,25.0,0.99,0.09,0.02,0.77,0.87,0.9,0.87,4.0,5987.0,15.0,10.0,3.0,2.0,827.0,6.0,0.59,0.0,605.0,0.5089830508474577
310.23,6.96,11.0,0.74,0.06,0.02,3.06,0.64,0.92,0.06,14.0,6618.0,15.0,58.0,1.0,2.0,661.0,2.0,0.69,0.0,566.0,0.17133004926108372
66.17,8.33,22.0,0.83,0.07,0.02,5.0,0.64,1.14,0.89,15.0,2564.98,45.0,15.0,2.0,3.0,671.0,11.0,0.87,1.0,54.0,0.12865
259.52,8.0,4.0,0.84,0.09,0.01,3.26,0.87,0.97,0.31,20.0,7393.63,90.0,35.0,3.0,3.0,100.0,8.0,0.37,0.0,280.0,0.06408450704225353
294.19,7.85,7.0,0.81,0.09,0.01,1.86,0.91,1.2,0.57,20.0,3877.21,45.0,13.0,2.0,3.0,707.0,12.0,0.76,0.0,504.0,0.25772727272727275
178.94,2.69,21.0,0.81,0.03,0.05,1.66,0.82,0.86,0.27,49.0,3185.94,90.0,22.0,1.0,2.0,91.0,4.0,0.24,1.0,914.0,0.02940832661522515
315.87,1.8,26.0,0.72,0.1,0.05,4.66,0.67,0.99,0.98,35.0,9566.04,90.0,12.0,2.0,1.0,28.0,8.0,0.68,0.0,731.0,0.004385299193224829
63.73,7.29,14.0,0.91,0.0,0.0,4.36,0.77,1.09,0.07,4.0,5928.06,30.0,50.0,1.0,1.0,388.0,12.0,0.47,0.0,695.0,0.09478148824224203
66.81,4.32,7.0,0.83,0.04,0.01,2.36,0.9,0.8,0.45,18.0,2597.96,30.0,9.0,1.0,3.0,654.0,7.0,0.66,0.0,256.0,0.23714285714285713
420.17,4.89,24.0,0.76,0.09,0.02,1.77,0.87,0.86,0.62,24.0,9834.1,30.0,50.0,0.0,3.0,793.0,2.0,0.38,1.0,183.0,0.2496750902527076
212.09,1.28,8.0,0.94,0.03,0.01,3.55,0.64,0.81,0.62,27.0,3936.74,90.0,58.0,1.0,0.0,378.0,9.0,0.29,1.0,45.0,0.2003956043956044
107.18,3.34,1.0,0.94,0.03,0.02,1.57,0.99,1.2,0.74,33.0,6513.51,90.0,20.0,0.0,3.0,690.0,5.0,0.49,1.0,311.0,0.35478599221789875
